x,y,OBJECTID,WELLPOLL_ID,WE_SITE_ID,WE_TYPE_HP,WE_ID_CODE,WE_ID_YEAR,WE_UPD_DATE,WE_SYSTYPE,LOCID,SITE_ID,PERMIT_NUMBER,DEPTH,STATUS,WELL_TYPE,YIELD,LOCCONWELLDRILLER
-77.54739236,39.2289079,16626,28300,WWDH-2001-0903,W,WWDH,2001,1899/12/31 00:00:00+00,Unknown,22856,WWDH-2001-0903,0246FTW/WAB01,200,Abandoned,Dry Hole,,
-77.42571121,39.04802659,16627,8291,WWIN-1954-0021,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24092,WWIN-1954-0021,,,Active,Individual Water Well,,
-77.42551355,39.04911332,16628,8435,WWIN-1954-0022,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24093,WWIN-1954-0022,,185,Active,Individual Water Well,,
-77.43385334,39.06002203,16629,9961,WWIN-1954-0023,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24094,WWIN-1954-0023,T90139600001,,Abandoned,Individual Water Well,,
-77.79925503,39.16416599,16630,22259,WWIN-1954-0024,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24095,WWIN-1954-0024,,,Active,Individual Water Well,,
-77.44260073,39.00681763,16631,5144,WWIN-1954-0025,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24096,WWIN-1954-0025,,,Active,Individual Water Well,,
-77.43055032,39.0014241,16632,4567,WWIN-1954-0026,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24097,WWIN-1954-0026,,,Active,Individual Water Well,,
-77.43243925,39.00430959,16633,4890,WWIN-1954-0027,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24098,WWIN-1954-0027,,,Active,Individual Water Well,,
-77.46753222,39.06702757,16634,10645,WWIN-1954-0028,W,WWIN,1954,1899/12/31 00:00:00+00,Abandoned,24099,WWIN-1954-0028,,,Active,Individual Water Well,,
-77.80781043,39.09485424,16635,13372,WWIN-1954-0029,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24100,WWIN-1954-0029,,,Abandoned,Individual Water Well,,
-77.49866888,38.91732808,16636,536,WWIN-1954-0030,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24101,WWIN-1954-0030,,,Active,Individual Water Well,,
-77.48687696,38.91792327,16637,561,WWIN-1954-0031,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24102,WWIN-1954-0031,,,Active,Individual Water Well,,
-77.50075745,38.9167682,16638,515,WWIN-1954-0032,W,WWIN,1954,1899/12/31 00:00:00+00,Abandoned,24103,WWIN-1954-0032,,,Active,Individual Water Well,,
-77.6901091,39.11367216,16639,15391,WWIN-1954-0034,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24104,WWIN-1954-0034,,,Active,Individual Water Well,,
-77.72629038,39.15485998,16640,21326,WWIN-1954-0037,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24105,WWIN-1954-0037,,,Abandoned,Individual Water Well,,
-77.72074413,39.16144318,16641,22082,WWIN-1954-0038,W,WWIN,1954,1899/12/31 00:00:00+00,Abandoned,24106,WWIN-1954-0038,T70368320002,,Abandoned,Individual Water Well,,
-77.669484,39.13722519,16642,18575,WWIN-1954-0039,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24107,WWIN-1954-0039,,,Inform. Aband,Individual Water Well,,
-77.61237339,39.21007702,16643,26448,WWIN-1954-0040,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24108,WWIN-1954-0040,,,Active,Individual Water Well,,
-77.51924829,39.22285973,16644,27790,WWIN-1954-0041,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24109,WWIN-1954-0041,,,Active,Individual Water Well,,
-77.534736,39.21714691,16645,27151,WWIN-1954-0042,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24110,WWIN-1954-0042,,,Active,Individual Water Well,,
-77.53296673,39.21969303,16646,27425,WWIN-1954-0043,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24111,WWIN-1954-0043,,,Active,Individual Water Well,,
-77.55639954,39.20732843,16647,26217,WWIN-1954-0044,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24112,WWIN-1954-0044,,,Active,Individual Water Well,,
-77.55730971,39.18009591,16648,23833,WWIN-1954-0045,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24113,WWIN-1954-0045,,,Active,Individual Water Well,,
-77.65908302,39.10791461,16649,14724,WWIN-1954-0046,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24114,WWIN-1954-0046,,,Active,Individual Water Well,,
-77.65921735,39.09783988,16650,13716,WWIN-1954-0047,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24115,WWIN-1954-0047,,,Active,Individual Water Well,,
-77.61199948,39.18775881,16651,24529,WWIN-1954-0048,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24116,WWIN-1954-0048,,,Active,Individual Water Well,,
-77.61120285,39.18543451,16652,24250,WWIN-1954-0049,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24117,WWIN-1954-0049,,,Active,Individual Water Well,,
-77.61324037,39.18386082,16653,24094,WWIN-1954-0050,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24118,WWIN-1954-0050,,54,Abandoned,Individual Water Well,,
-77.5297542,39.18559137,16654,24343,WWIN-1954-0051,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24119,WWIN-1954-0051,,,Active,Individual Water Well,,
-77.61128243,39.15877049,16655,21883,WWIN-1954-0054,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24120,WWIN-1954-0054,,,Active,Individual Water Well,,
-77.61687996,39.14287453,16656,19565,WWIN-1954-0055,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24121,WWIN-1954-0055,,,Abandoned,Individual Water Well,,
-77.61931913,39.1467943,16657,20069,WWIN-1954-0056,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24122,WWIN-1954-0056,,,Active,Individual Water Well,,
-77.53226455,38.93377496,16658,970,WWIN-1954-0057,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24123,WWIN-1954-0057,,,Active,Individual Water Well,,
-77.53836736,38.94375961,16659,1299,WWIN-1954-0058,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24124,WWIN-1954-0058,,,Active,Individual Water Well,,
-77.49646084,38.91461505,16660,448,WWIN-1954-0059,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24125,WWIN-1954-0059,,,Active,Individual Water Well,,
-77.50235099,38.91199279,16661,383,WWIN-1954-0060,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24126,WWIN-1954-0060,,,Active,Individual Water Well,,
-77.56829099,38.90936055,16662,353,WWIN-1954-0061,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24127,WWIN-1954-0061,,,Active,Individual Water Well,,
-77.52013196,38.92852189,16663,870,WWIN-1954-0063,W,WWIN,1954,1899/12/31 00:00:00+00,Abandoned,24128,WWIN-1954-0063,,,Abandoned,Individual Water Well,,
-77.52089167,38.94330511,16664,1280,WWIN-1954-0065,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24130,WWIN-1954-0065,,,Active,Individual Water Well,,
-77.52123772,38.94358395,16665,1297,WWIN-1954-0066,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24131,WWIN-1954-0066,,,Active,Individual Water Well,,
-77.6730106,38.96458786,16666,2194,WWIN-1954-0069,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24132,WWIN-1954-0069,,,Active,Individual Water Well,,
-77.7158258,38.97375082,16667,2774,WWIN-1954-0070,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24133,WWIN-1954-0070,,,Active,Individual Water Well,,
-77.7829229,38.97251437,16668,2623,WWIN-1954-0071,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24134,WWIN-1954-0071,,,Active,Individual Water Well,,
-77.59487186,38.98850282,16669,3663,WWIN-1954-0073,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24135,WWIN-1954-0073,,,Active,Individual Water Well,,
-77.76671438,38.96912358,16670,2378,WWIN-1954-0074,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24136,WWIN-1954-0074,,,Active,Individual Water Well,,
-77.55236921,39.07043532,16671,11038,WWIN-1954-0077,W,WWIN,1954,1899/12/31 00:00:00+00,Unknown,24137,WWIN-1954-0077,,,Active,Individual Water Well,,
-77.38298835,39.03215711,16672,6880,WWIN-1955-0005,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24138,WWIN-1955-0005,,,Active,Individual Water Well,,
-77.38877946,39.03976854,16673,7564,WWIN-1955-0006,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24139,WWIN-1955-0006,,,Active,Individual Water Well,,
-77.42876277,39.04929685,16674,8458,WWIN-1955-0008,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24141,WWIN-1955-0008,,,Active,Individual Water Well,,
-77.43376784,39.05642361,16675,9475,WWIN-1955-0009,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24142,WWIN-1955-0009,,,Active,Individual Water Well,,
-77.43361969,39.06778409,16676,10804,WWIN-1955-0010,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24143,WWIN-1955-0010,,,Active,Individual Water Well,,
-77.42970179,39.04725634,16677,8192,WWIN-1955-0011,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24144,WWIN-1955-0011,,,Active,Individual Water Well,,
-77.42753304,39.05252122,16678,8811,WWIN-1955-0012,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24145,WWIN-1955-0012,,,Active,Individual Water Well,,
-77.42724994,39.05848744,16679,9779,WWIN-1955-0013,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24146,WWIN-1955-0013,,,Active,Individual Water Well,,
-77.49360674,39.01648491,16680,5745,WWIN-1955-0014,W,WWIN,1955,1899/12/31 00:00:00+00,Abandoned,24147,WWIN-1955-0014,,,Active,Individual Water Well,,
-77.4652731,39.01927255,16681,5940,WWIN-1955-0015,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24148,WWIN-1955-0015,,,Abandoned,Individual Water Well,,
-77.48885554,38.96658587,16682,2349,WWIN-1955-0016,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24149,WWIN-1955-0016,,,Active,Individual Water Well,,
-77.7907726,39.12706813,16683,17029,WWIN-1955-0017,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24150,WWIN-1955-0017,,,Active,Individual Water Well,,
-77.69757245,39.11912316,16684,16109,WWIN-1955-0018,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24151,WWIN-1955-0018,,,Active,Individual Water Well,,
-77.75446042,39.09490502,16685,13406,WWIN-1955-0019,W,WWIN,1955,1899/12/31 00:00:00+00,Unknown,24152,WWIN-1955-0019,,,Active,Individual Water Well,,
-77.84185137,38.98932628,16686,3612,WWIN-1969-0138,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25984,WWIN-1969-0138,,,Active,Individual Water Well,,
-77.78759607,39.00805523,16687,5003,WWIN-1969-0139,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25985,WWIN-1969-0139,,,Active,Individual Water Well,,
-77.59498285,38.99573568,16688,4087,WWIN-1969-0140,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25986,WWIN-1969-0140,,,Active,Individual Water Well,,
-77.79272369,39.03743085,16689,7074,WWIN-1969-0141,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25987,WWIN-1969-0141,,,Active,Individual Water Well,,
-77.80005424,39.01772545,16690,5662,WWIN-1969-0143,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25988,WWIN-1969-0143,,,Active,Individual Water Well,,
-77.79964128,39.01730479,16691,5630,WWIN-1969-0144,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25989,WWIN-1969-0144,,,Active,Individual Water Well,,
-77.83215446,39.01244826,16692,5346,WWIN-1969-0145,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25990,WWIN-1969-0145,,,Active,Individual Water Well,,
-77.863136,39.05766578,16693,9141,WWIN-1969-0146,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25991,WWIN-1969-0146,,45,Abandoned,Individual Water Well,,
-77.83378128,39.04622328,16694,7817,WWIN-1969-0147,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25992,WWIN-1969-0147,,,Active,Individual Water Well,,
-77.83121657,39.04863969,16695,8049,WWIN-1969-0148,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25993,WWIN-1969-0148,,,Active,Individual Water Well,,
-77.65148531,39.03618073,16696,7049,WWIN-1969-0149,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25994,WWIN-1969-0149,,,Active,Individual Water Well,,
-77.91244095,39.01279443,16697,5340,WWIN-1969-0150,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25995,WWIN-1969-0150,,,Active,Individual Water Well,,
-77.51908782,39.01465231,16698,5595,WWIN-1969-0151,W,WWIN,1969,1899/12/31 00:00:00+00,Abandoned,25996,WWIN-1969-0151,,,Active,Individual Water Well,,
-77.57779539,39.03788064,16699,7221,WWIN-1969-0153,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25997,WWIN-1969-0153,,,Active,Individual Water Well,,
-77.55269633,39.01330469,16700,5503,WWIN-1969-0154,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25998,WWIN-1969-0154,,,Active,Individual Water Well,,
-77.5522252,39.00621386,16701,4990,WWIN-1969-0155,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,25999,WWIN-1969-0155,,,Active,Individual Water Well,,
-77.63517912,39.00098592,16702,4384,WWIN-1969-0156,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26000,WWIN-1969-0156,,,Active,Individual Water Well,,
-77.62981172,38.97137419,16703,2614,WWIN-1969-0157,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26001,WWIN-1969-0157,,,Active,Individual Water Well,,
-77.53159304,39.06873994,16704,10817,WWIN-1969-0158,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26002,WWIN-1969-0158,,,Active,Individual Water Well,,
-77.50601616,39.05596347,16705,9280,WWIN-1969-0160,W,WWIN,1969,1899/12/31 00:00:00+00,Abandoned,26003,WWIN-1969-0160,,,Unknown,Individual Water Well,,
-77.75158427,39.08321852,16706,12243,WWIN-1969-0162,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26005,WWIN-1969-0162,,,Active,Individual Water Well,,
-77.68913665,39.09764364,16707,13675,WWIN-1969-0163,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26006,WWIN-1969-0163,,40,Abandoned,Individual Water Well,,
-77.86357721,39.0577495,16708,9161,WWIN-1969-0164,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26007,WWIN-1969-0164,,50,Abandoned,Individual Water Well,,
-77.57760064,39.0356458,16709,7051,WWIN-1969-0165,W,WWIN,1969,1899/12/31 00:00:00+00,Unknown,26008,WWIN-1969-0165,,40,Abandoned,Individual Water Well,,
-77.53043443,38.99388904,16710,4014,WWIN-1969-0168,W,WWIN,1969,1899/12/31 00:00:00+00,Abandoned,26009,WWIN-1969-0168,T20255000001,,Abandoned,Individual Water Well,,
-77.7201127,39.30639236,16711,33774,WWIN-1970-0001,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26010,WWIN-1970-0001,,,Active,Individual Water Well,,
-77.7184528,39.3033912,16712,33674,WWIN-1970-0002,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26011,WWIN-1970-0002,,,Active,Individual Water Well,,
-77.66951576,39.29441621,16713,33335,WWIN-1970-0004,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26012,WWIN-1970-0004,,,Active,Individual Water Well,,
-77.76086726,39.25352141,16714,30237,WWIN-1970-0005,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26013,WWIN-1970-0005,,,Active,Individual Water Well,,
-77.76079131,39.25325817,16715,30222,WWIN-1970-0006,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26014,WWIN-1970-0006,,,Active,Individual Water Well,,
-77.6952082,39.25196636,16716,30126,WWIN-1970-0007,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26015,WWIN-1970-0007,,,Active,Individual Water Well,,
-77.67493306,39.27143217,16717,31778,WWIN-1970-0009,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26016,WWIN-1970-0009,,,Active,Individual Water Well,,
-77.77582403,39.20842234,16718,26173,WWIN-1970-0010,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26017,WWIN-1970-0010,T10154130001,,Abandoned,Individual Water Well,,
-77.70067932,39.24286643,16719,29398,WWIN-1970-0014,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26018,WWIN-1970-0014,,,Active,Individual Water Well,,
-77.7016607,39.22899448,16720,28207,WWIN-1970-0015,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26019,WWIN-1970-0015,,,Active,Individual Water Well,,
-77.70076715,39.23360503,16721,28655,WWIN-1970-0017,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26020,WWIN-1970-0017,,,Active,Individual Water Well,,
-77.68322184,39.17650833,16722,23487,WWIN-1970-0020,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26021,WWIN-1970-0020,,,Active,Individual Water Well,,
-77.69099014,39.18936373,16723,24643,WWIN-1970-0021,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26022,WWIN-1970-0021,,,Active,Individual Water Well,,
-77.72556222,39.19553079,16724,25016,WWIN-1970-0022,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26023,WWIN-1970-0022,,,Active,Individual Water Well,,
-77.41696316,39.05834374,16725,9770,WWIN-1970-0023,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26024,WWIN-1970-0023,,,Active,Individual Water Well,,
-77.41025897,38.97578727,16726,3069,WWIN-1970-0024,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26025,WWIN-1970-0024,,,Active,Individual Water Well,,
-77.3889208,39.02589459,16727,6486,WWIN-1970-0025,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26026,WWIN-1970-0025,,,Abandoned,Individual Water Well,,
-77.37035026,39.01917012,16728,6003,WWIN-1970-0026,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26027,WWIN-1970-0026,,,Active,Individual Water Well,,
-77.43246864,39.05486837,16729,9198,WWIN-1970-0028,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26028,WWIN-1970-0028,,,Active,Individual Water Well,,
-77.43515683,39.00615022,16730,5087,WWIN-1970-0030,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26029,WWIN-1970-0030,,,Active,Individual Water Well,,
-77.80873517,39.13334449,16731,17869,WWIN-1970-0031,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26030,WWIN-1970-0031,,,Active,Individual Water Well,,
-77.43278053,39.00431509,16732,4891,WWIN-1970-0032,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26031,WWIN-1970-0032,,,Abandoned,Individual Water Well,,
-77.43345134,39.00416912,16733,4875,WWIN-1970-0033,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26032,WWIN-1970-0033,,,Active,Individual Water Well,,
-77.48760105,39.04306019,16734,7764,WWIN-1970-0034,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26033,WWIN-1970-0034,,,Active,Individual Water Well,,
-77.48775583,39.04319469,16735,7778,WWIN-1970-0035,W,WWIN,1970,1899/12/31 00:00:00+00,Abandoned,26034,WWIN-1970-0035,,,Active,Individual Water Well,,
-77.48979682,39.04801814,16736,8228,WWIN-1970-0036,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26035,WWIN-1970-0036,,,Abandoned,Individual Water Well,,
-77.49109804,38.91856831,16737,599,WWIN-1970-0037,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26036,WWIN-1970-0037,,,Abandoned,Individual Water Well,,
-77.49502841,38.95754648,16738,2018,WWIN-1970-0038,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26037,WWIN-1970-0038,,,Active,Individual Water Well,,
-77.7669212,39.13338608,16739,17914,WWIN-1970-0039,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26038,WWIN-1970-0039,,,Inform. Aband,Individual Water Well,,
-77.7662144,39.13355569,16740,17941,WWIN-1970-0040,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26039,WWIN-1970-0040,,,Active,Individual Water Well,,
-77.78551987,39.15181329,16741,20851,WWIN-1970-0041,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26040,WWIN-1970-0041,,,Active,Individual Water Well,,
-77.69204966,39.09913427,16742,13827,WWIN-1970-0043,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26041,WWIN-1970-0043,,,Active,Individual Water Well,,
-77.67900167,39.10050049,16743,13979,WWIN-1970-0046,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26042,WWIN-1970-0046,,,Active,Individual Water Well,,
-77.70254674,39.10149338,16744,14088,WWIN-1970-0049,W,WWIN,1970,1899/12/31 00:00:00+00,Unknown,26043,WWIN-1970-0049,,,Active,Individual Water Well,,
-77.53562599,38.96420483,16745,2223,WWIN-1973-0295,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26823,WWIN-1973-0295,T10110450002,,Abandoned,Individual Water Well,,
-77.55129791,39.06688987,16746,10541,WWIN-1973-0296,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26824,WWIN-1973-0296,,,Inform. Aband,Individual Water Well,,
-77.57315706,39.01775397,16747,5779,WWIN-1973-0297,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26825,WWIN-1973-0297,,,Active,Individual Water Well,,
-77.56740272,38.99124399,16748,3862,WWIN-1973-0298,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26826,WWIN-1973-0298,,,Active,Individual Water Well,,
-77.51992073,39.01654079,16749,5731,WWIN-1973-0299,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26827,WWIN-1973-0299,,,Active,Individual Water Well,,
-77.57262232,39.12082809,16750,16395,WWIN-1973-0300,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26828,WWIN-1973-0300,,,Active,Individual Water Well,,
-77.55170809,39.0659713,16751,10461,WWIN-1973-0301,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26829,WWIN-1973-0301,,,Active,Individual Water Well,,
-77.55426128,39.03176559,16752,6722,WWIN-1973-0302,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26830,WWIN-1973-0302,,,Active,Individual Water Well,,
-77.58592266,39.08819563,16753,12911,WWIN-1973-0303,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26831,WWIN-1973-0303,,,Active,Individual Water Well,,
-77.3662936,39.02283766,16754,6322,WWIN-1973-0305,W,WWIN,1973,1899/12/31 00:00:00+00,Unknown,26832,WWIN-1973-0305,,,Active,Individual Water Well,,
